Population,Individual,Song,pc_1_value,pc_2_value,# km_cats_2_value,# km_cats_3_value,# km_cats_4_value,# km_cats_5_value
,MSG,"240303_0058.sel.19.ch02._1,2",0.300673831,0.001801871,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,3",0.174306865,-0.039894773,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,4",0.277274378,-0.035088983,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,5",0.0641824,-0.114473221,1,3,1,1
,MSG,"240303_0058.sel.19.ch02._1,6",0.311048671,-0.01947452,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,7",0.2779975,-0.035814202,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,8",0.320698216,-0.047855429,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,9",-0.010987844,-0.146896614,1,1,1,5
,MSG,"240303_0058.sel.19.ch02._1,10",0.172989672,-0.037398909,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,11",0.31035714,-0.017195613,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,12",-0.020912197,-0.148494843,2,1,1,5
,MSG,"240303_0058.sel.19.ch02._1,13",0.017727315,-0.137727011,1,1,1,5
,MSG,"240303_0058.sel.19.ch02._1,14",0.278309349,-0.008058147,1,3,3,3
,MSG,"240303_0058.sel.19.ch02._1,15",-0.00198206,-0.158835434,1,1,1,5
,MSG,"240303_0058.sel.19.ch02._1,16",0.310245542,-0.042509516,1,3,3,3
,MSG,"240303_0058.sel.14.ch02._1,1",-0.0583248,-0.180603182,2,1,1,5
,MSG,"240303_0058.sel.14.ch02._1,2",0.186506205,-0.034406775,1,3,3,3
,MSG,"240303_0058.sel.14.ch02._1,3",0.242107196,-0.032712336,1,3,3,3
,MSG,"240303_0058.sel.14.ch02._1,4",0.308649059,-0.042727385,1,3,3,3
,MSG,"240303_0058.sel.14.ch02._1,5",0.255924388,-0.050390196,1,3,3,3
,MSG,"240303_0058.sel.14.ch02._1,6",0.324964116,-0.056649093,1,3,3,3
,MSG,"240303_0058.sel.14.ch02._1,7",0.294684715,-0.058433285,1,3,3,3
,MSG,"240303_0058.sel.14.ch02._1,8",0.359193069,-0.054654663,1,3,3,3
,MSG,"240303_0058.sel.11.ch02._1,1",0.248906968,-0.031883332,1,3,3,3
,MSG,"240303_0058.sel.11.ch02._1,2",0.207441198,-0.01917439,1,3,3,3
,MSG,"240303_0058.sel.11.ch02._1,3",0.262810894,-0.030708801,1,3,3,3
,MSG,"240303_0058.sel.11.ch02._1,4",0.26283462,-0.01068164,1,3,3,3
,MSG,"240303_0058.sel.11.ch02._1,5",0.25019303,-0.031061282,1,3,3,3
,MSG,"240303_0058.sel.11.ch02._1,6",0.298301517,-0.081595779,1,3,3,3
,MSG,"240303_0058.sel.12.ch02._1,1",0.315944568,-0.035955295,1,3,3,3
,MSG,"240303_0058.sel.12.ch02._1,2",0.285246077,-0.073513432,1,3,3,3
,MSG,"240303_0058.sel.12.ch02._1,3",0.313653025,-0.081585871,1,3,3,3
,MSG,"240303_0058.sel.12.ch02._1,4",0.299818353,-0.075158555,1,3,3,3
,MSG,"240303_0058.sel.12.ch02._1,5",0.302524483,-0.078039647,1,3,3,3
,MSG,"240303_0058.sel.12.ch02._1,6",0.240759989,-0.067471957,1,3,3,3
,MSG,"240303_0058.sel.20.ch02._1,1",0.170181011,-0.033511807,1,3,3,3
,MSG,"240303_0058.sel.20.ch02._1,2",0.191104769,-0.020137838,1,3,3,3
,MSG,"240303_0058.sel.20.ch02._1,3",0.144501019,-0.047445045,1,3,3,1
,MSG,"240303_0058.sel.20.ch02._1,4",0.31500791,-0.038454056,1,3,3,3
,MSG,"240303_0058.sel.20.ch02._1,5",0.078752279,-0.082437186,1,3,3,1
,MSG,"240303_0058.sel.20.ch02._1,6",0.275486077,-0.001982091,1,3,3,3
,MSG,"240303_0058.sel.18.ch02._1,1",-0.180254864,-0.250118994,2,2,2,2
,MSG,"240303_0058.sel.43.ch02._1,1",-0.082400173,-0.065427303,2,1,1,5
,MSG,"240303_0058.sel.43.ch02._1,2",-0.187843884,0.00717064,2,2,2,2
,MSG,"240303_0058.sel.03.ch01._1,1",-0.324335475,0.126255762,2,2,2,2
,MSG,"240303_0058.sel.13.ch02._1,1",0.306008071,-0.071883391,1,3,3,3
,MSG,"240303_0058.sel.13.ch02._1,2",0.280392091,-0.067656746,1,3,3,3
,MSG,"240303_0058.sel.13.ch02._1,3",0.265357119,-0.062726074,1,3,3,3
,MSG,"240303_0058.sel.13.ch02._1,4",0.269796903,-0.064921208,1,3,3,3
,MSG,"240303_0058.sel.01.ch01._1,1",-0.267505486,0.085761015,2,2,2,2
,MSG,"240303_0058.sel.15.ch02._1,1",0.201514728,-0.027588019,1,3,3,3
,MSG,"240303_0058.sel.15.ch02._1,2",0.234982392,-0.026737663,1,3,3,3
,MSG,"240303_0058.sel.15.ch02._1,3",0.268684822,-0.053616011,1,3,3,3
,MSG,"240303_0058.sel.15.ch02._1,4",0.254336435,-0.029660723,1,3,3,3
,MSG,"240303_0058.sel.15.ch02._1,5",0.263881972,-0.02964198,1,3,3,3
,MSG,"240303_0058.sel.15.ch02._1,6",0.274868441,-0.066999409,1,3,3,3
,MSG,"240303_0058.sel.17.ch02._1,1",-0.290962249,0.170962935,2,2,2,2
,MSG,"240303_0058.sel.36.ch02._1,1",-0.196719083,0.018154231,2,2,2,2
,MSG,"240303_0058.sel.21.ch02._1,1",0.123707803,-0.033726869,1,3,3,1
,MSG,"240303_0058.sel.39.ch02._1,1",0.13323324,-0.037731541,1,3,3,1
,MSG,"240303_0058.sel.39.ch02._1,2",0.171754075,0.134701267,1,3,3,1
,MSG,"240303_0058.sel.39.ch02._1,3",0.216055354,0.108391938,1,3,3,3
,MSG,"240303_0058.sel.37.ch02._1,1",0.180811006,-0.017718902,1,3,3,3
,MSG,"240303_0058.sel.37.ch02._1,2",0.119944948,-0.030546742,1,3,3,1
,MSG,"240303_0058.sel.40.ch02._1,1",-0.061891812,-0.170899492,2,1,1,5
,MSG,"240303_0058.sel.09.ch02._1,1",0.024331034,-0.124935248,1,1,1,5
,MSG,"240303_0058.sel.76.ch02._1,1",-0.24698222,-0.119180556,2,2,2,2
,MSG,"240303_0058.sel.76.ch02._1,2",-0.208167385,-0.126635995,2,2,2,2
,MSG,"240303_0058.sel.22.ch02._1,1",0.057892148,-0.031462159,1,1,1,1
,MSG,"240303_0058.sel.02.ch01._1,1",0.057192126,0.051411588,1,1,1,1
,MSG,"240303_0058.sel.26.ch02._1,1",-0.012177179,-0.041663033,2,1,1,5
,MSG,"240303_0058.sel.34.ch02._1,1",0.01248399,-0.114737496,1,1,1,5
,MSG,"240303_0058.sel.34.ch02._1,2",0.103380297,-0.023394376,1,3,3,1
,MSG,"240303_0058.sel.34.ch02._1,3",0.325916897,0.011494271,1,3,3,3
,MSG,"240303_0058.sel.10.ch02._1,1",0.078512942,-0.069707466,1,3,3,1
,MSG,"240303_0058.sel.04.ch02._1,1",0.058381904,0.189438912,1,1,4,4
,MSG,"240303_0058.sel.08.ch02._1,1",0.297920902,-0.065780312,1,3,3,3
,MSG,"240303_0058.sel.25.ch02._1,1",0.305703731,-0.046643408,1,3,3,3
,MSG,"240303_0058.sel.25.ch02._1,2",0.233621412,-0.014480605,1,3,3,3
,MSG,"240303_0058.sel.23.ch02._1,1",0.108086826,0.08315797,1,3,3,1
,MSG,"240303_0058.sel.23.ch02._1,2",0.142051341,-0.001694926,1,3,3,1
,MSG,"240303_0058.sel.06.ch02._1,1",0.304417834,-0.069977209,1,3,3,3
,MSG,"240303_0058.sel.47.ch02._1,1",-0.109790449,-0.059947275,2,2,2,5
,MSG,"240303_0058.sel.07.ch02._1,1",0.271284299,-0.029868056,1,3,3,3
,MSG,"240303_0058.sel.05.ch02._1,1",0.261505544,-0.038649313,1,3,3,3
,MSG,"240303_0058.sel.48.ch02._1,1",-0.177443372,0.20962772,2,2,4,4
,MSG,"240303_0058.sel.48.ch02._1,2",-0.030340521,-0.017920412,2,1,1,5
,MSG,"240303_0058.sel.24.ch02._1,1",0.082543199,-1.20692E-05,1,3,3,1
,MSG,"240303_0058.sel.29.ch02._1,1",0.081993738,0.025532202,1,1,3,1
,MSG,"240303_0058.sel.30.ch02._1,1",0.062831453,0.020987133,1,1,1,1
,MSG,"240303_0058.sel.35.ch02._1,1",0.057440848,0.129442261,1,1,4,4
,MSG,"240303_0058.sel.35.ch02._1,2",0.237807298,-0.020582463,1,3,3,3
,MSG,"240303_0058.sel.45.ch02._1,1",-0.226004653,0.193053227,2,2,2,2
,MSG,"240303_0058.sel.51.ch02._1,1",0.172872648,-0.025241357,1,3,3,3
,MSG,"240303_0058.sel.51.ch02._1,2",-0.090897519,-0.052277851,2,2,1,5
,MSG,"240303_0058.sel.31.ch02._1,1",0.041919747,0.019207808,1,1,1,1
,MSG,"240303_0058.sel.28.ch02._1,1",0.146275683,0.035558175,1,3,3,1
,MSG,"240303_0058.sel.27.ch02._1,1",0.111096192,0.019888328,1,3,3,1
,MSG,"240303_0058.sel.38.ch02._1,1",0.284297176,0.011258859,1,3,3,3
,MSG,"240303_0058.sel.38.ch02._1,2",0.259164639,-0.054225305,1,3,3,3
,MSG,"240303_0058.sel.32.ch02._1,1",0.127524915,-0.019183877,1,3,3,1
,MSG,"240303_0058.sel.61.ch02._1,1",-0.080381681,-0.04493498,2,1,1,5
,MSG,"240303_0058.sel.59.ch02._1,1",0.212896797,-0.023309349,1,3,3,3
,MSG,"240303_0058.sel.59.ch02._1,2",-0.243036174,0.174214309,2,2,2,2
,MSG,"240303_0058.sel.46.ch02._1,1",0.054059836,0.232519239,1,1,4,4
,MSG,"240303_0058.sel.46.ch02._1,2",0.237677218,-0.052233208,1,3,3,3
,MSG,"240303_0058.sel.33.ch02._1,1",0.143785917,0.001035098,1,3,3,1
,MSG,"240303_0058.sel.49.ch02._1,1",0.146286275,0.089403033,1,3,3,1
,MSG,"240303_0058.sel.49.ch02._1,2",0.119650221,-0.033570423,1,3,3,1
,MSG,"240303_0058.sel.52.ch02._1,1",0.024327352,-0.012937664,1,1,1,5
,MSG,"240303_0058.sel.77.ch02._1,1",-0.201913889,-0.121591831,2,2,2,2
,MSG,"240303_0058.sel.117.ch02._1,1",-0.229682717,-0.1706981,2,2,2,2
,MSG,"240303_0058.sel.44.ch02._1,1",0.145533955,-0.053805966,1,3,3,1
,MSG,"240303_0058.sel.41.ch02._1,1",0.061115966,0.289929166,1,1,4,4
,MSG,"240303_0058.sel.42.ch02._1,1",0.151294633,0.123764763,1,3,3,1
,MSG,"240303_0058.sel.62.ch02._1,1",-0.037587749,-0.027912821,2,1,1,5
,MSG,"240303_0058.sel.63.ch02._1,1",-0.156059172,0.097509134,2,2,2,2
,MSG,"240303_0058.sel.53.ch02._1,1",0.227855912,0.005666475,1,3,3,3
,MSG,"240303_0058.sel.50.ch02._1,1",-0.001954425,0.195990083,2,1,4,4
,MSG,"240303_0058.sel.67.ch02._1,1",-0.217710737,0.202051523,2,2,4,4
,MSG,"240303_0058.sel.67.ch02._1,2",-0.002100849,-0.142855163,1,1,1,5
,MSG,"240303_0058.sel.56.ch02._1,1",0.087802158,-0.056018167,1,3,3,1
,MSG,"240303_0058.sel.54.ch02._1,1",0.193502093,-0.054093562,1,3,3,3
,MSG,"240303_0058.sel.64.ch02._1,1",-0.224968264,0.182237797,2,2,2,2
,MSG,"240303_0058.sel.55.ch02._1,1",0.204872469,-0.042953726,1,3,3,3
,MSG,"240303_0058.sel.66.ch02._1,1",-0.05132975,-0.032835335,2,1,1,5
,MSG,"240303_0058.sel.60.ch02._1,1",0.243160708,-0.01823564,1,3,3,3
,MSG,"240303_0058.sel.58.ch02._1,1",0.16717654,-0.027315936,1,3,3,3
,MSG,"240303_0058.sel.57.ch02._1,1",0.063607091,0.285537099,1,1,4,4
,MSG,"240303_0058.sel.68.ch02._1,1",-0.201894721,0.197208348,2,2,4,4
,MSG,"240303_0058.sel.68.ch02._1,2",0.029535165,-0.097535195,1,1,1,5
,MSG,"240303_0058.sel.85.ch02._1,1",0.262765055,-0.058088258,1,3,3,3
,MSG,"240303_0058.sel.85.ch02._1,2",0.039715669,0.286892384,1,1,4,4
,MSG,"240303_0058.sel.85.ch02._1,3",0.308616068,-0.038153001,1,3,3,3
,MSG,"240303_0058.sel.85.ch02._1,4",0.339823629,-0.097076179,1,3,3,3
,MSG,"240303_0058.sel.69.ch02._1,1",-0.136416501,0.228095311,2,2,4,4
,MSG,"240303_0058.sel.65.ch02._1,1",0.038522198,0.279906244,1,1,4,4
,MSG,"240303_0058.sel.74.ch02._1,1",-0.027831206,0.012369862,2,1,1,5
,MSG,"240303_0058.sel.75.ch02._1,1",-0.160545007,0.22480187,2,2,4,4
,MSG,"240303_0058.sel.70.ch02._1,1",0.287092504,-0.055448299,1,3,3,3
,MSG,"240303_0058.sel.119.ch02._1,1",0.061002143,-0.098876363,1,3,1,1
,MSG,"240303_0058.sel.119.ch02._1,2",-0.257434532,-0.039805028,2,2,2,2
,MSG,"240303_0058.sel.72.ch02._1,1",0.111530094,0.131095969,1,3,4,4
,MSG,"240303_0058.sel.71.ch02._1,1",0.054350451,0.276009898,1,1,4,4
,MSG,"240303_0058.sel.113.ch02._1,1",-0.177739839,-0.122638546,2,2,2,2
,MSG,"240303_0058.sel.113.ch02._1,2",-0.161129646,-0.06134787,2,2,2,2
,MSG,"240303_0058.sel.73.ch02._1,1",0.030444669,0.260432052,1,1,4,4
,MSG,"240303_0058.sel.86.ch02._1,1",-0.072203277,-0.039434875,2,1,1,5
,MSG,"240303_0058.sel.83.ch02._1,1",0.100971527,-0.051771495,1,3,3,1
,MSG,"240303_0058.sel.87.ch02._1,1",-0.015109601,-0.026068189,2,1,1,5
,MSG,"240303_0058.sel.110.ch02._1,1",0.219102168,-0.054894715,1,3,3,3
,MSG,"240303_0058.sel.110.ch02._1,2",0.28217621,-0.050172951,1,3,3,3
,MSG,"240303_0058.sel.110.ch02._1,3",0.312016096,-0.02242902,1,3,3,3
,MSG,"240303_0058.sel.110.ch02._1,4",0.197473744,-0.058112507,1,3,3,3
,MSG,"240303_0058.sel.110.ch02._1,5",0.310221347,-0.085266613,1,3,3,3
,MSG,"240303_0058.sel.84.ch02._1,1",-0.172781381,0.222232148,2,2,4,4
,MSG,"240303_0058.sel.78.ch02._1,1",0.044152787,0.154088611,1,1,4,4
,MSG,"240303_0058.sel.118.ch02._1,1",-0.283626013,-0.046958068,2,2,2,2
,MSG,"240303_0058.sel.130.ch02._1,1",-0.300156257,-0.110289395,2,2,2,2
,MSG,"240303_0058.sel.79.ch02._1,1",0.201789478,-0.016682919,1,3,3,3
,MSG,"240303_0058.sel.82.ch02._1,1",0.094985185,-0.087659002,1,3,3,1
,MSG,"240303_0058.sel.89.ch02._1,1",-0.15621584,0.218119297,2,2,4,4
,MSG,"240303_0058.sel.80.ch02._1,1",0.031885997,0.27812265,1,1,4,4
,MSG,"240303_0058.sel.81.ch02._1,1",0.251681645,-0.051207275,1,3,3,3
,MSG,"240303_0058.sel.88.ch02._1,1",-0.036392703,0.235878848,2,1,4,4
,MSG,"240303_0058.sel.114.ch02._1,1",-0.165432294,-0.102462845,2,2,2,2
,MSG,"240303_0058.sel.96.ch02._1,1",-0.046563793,-0.058997127,2,1,1,5
,MSG,"240303_0058.sel.99.ch02._1,1",0.162751134,-0.000171658,1,3,3,3
,MSG,"240303_0058.sel.99.ch02._1,2",0.226959632,-0.025342203,1,3,3,3
,MSG,"240303_0058.sel.135.ch02._1,1",0.211057429,0.01329297,1,3,3,3
,MSG,"240303_0058.sel.135.ch02._1,2",0.039632513,-0.099663343,1,1,1,1
,MSG,"240303_0058.sel.135.ch02._1,3",0.157538098,-0.040666718,1,3,3,3
,MSG,"240303_0058.sel.135.ch02._1,4",0.214484706,-0.019327684,1,3,3,3
,MSG,"240303_0058.sel.135.ch02._1,5",0.11530647,-0.054166906,1,3,3,1
,MSG,"240303_0058.sel.135.ch02._1,6",0.227026571,-0.028735739,1,3,3,3
,MSG,"240303_0058.sel.135.ch02._1,7",0.23890423,-0.025895095,1,3,3,3
,MSG,"240303_0058.sel.97.ch02._1,1",-0.054120465,0.130431789,2,1,4,4
,MSG,"240303_0058.sel.93.ch02._1,1",0.258348755,-0.064925449,1,3,3,3
,MSG,"240303_0058.sel.92.ch02._1,1",0.034468458,0.254505986,1,1,4,4
,MSG,"240303_0058.sel.95.ch02._1,1",-0.121617124,0.246779288,2,2,4,4
,MSG,"240303_0058.sel.120.ch02._1,1",-0.00783427,-0.142586473,1,1,1,5
,MSG,"240303_0058.sel.120.ch02._1,2",-0.206279213,0.035045206,2,2,2,2
,MSG,"240303_0058.sel.91.ch02._1,1",0.285141338,-0.062010248,1,3,3,3
,MSG,"240303_0058.sel.90.ch02._1,1",0.036202603,0.301890341,1,1,4,4
,MSG,"240303_0058.sel.94.ch02._1,1",0.272576059,-0.033362273,1,3,3,3
,MSG,"240303_0058.sel.111.ch02._1,1",0.181517566,-0.058633089,1,3,3,3
,MSG,"240303_0058.sel.111.ch02._1,2",0.297862742,-0.080854809,1,3,3,3
,MSG,"240303_0058.sel.111.ch02._1,3",-0.116914154,-0.080766465,2,2,2,5
,MSG,"240303_0058.sel.121.ch02._1,1",-0.169381309,-0.257263707,2,2,2,2
,MSG,"240303_0058.sel.162.ch02._1,1",-0.335688205,-0.16520195,2,2,2,2
,MSG,"240303_0058.sel.98.ch02._1,1",0.0306558,-0.010424132,1,1,1,1
,MSG,"240303_0058.sel.112.ch02._1,1",-0.133626694,-0.025417209,2,2,2,2
,MSG,"240303_0058.sel.108.ch02._1,1",0.195701594,-0.061290147,1,3,3,3
,MSG,"240303_0058.sel.108.ch02._1,2",0.271676418,-0.030955019,1,3,3,3
,MSG,"240303_0058.sel.108.ch02._1,3",0.306244505,-0.049039981,1,3,3,3
,MSG,"240303_0058.sel.128.ch02._1,1",0.171814771,-0.020821175,1,3,3,3
,MSG,"240303_0058.sel.128.ch02._1,2",0.029377696,-0.091544608,1,1,1,5
,MSG,"240303_0058.sel.128.ch02._1,3",0.145068653,-0.052394006,1,3,3,1
,MSG,"240303_0058.sel.155.ch02._1,1",-0.27677573,-0.070060787,2,2,2,2
,MSG,"240303_0058.sel.100.ch02._1,1",0.123451601,0.004066651,1,3,3,1
,MSG,"240303_0058.sel.101.ch02._1,1",0.049844192,0.156257388,1,1,4,4
,MSG,"240303_0058.sel.102.ch02._1,1",0.063476003,0.02514706,1,1,1,1
,MSG,"240303_0058.sel.106.ch02._1,1",0.265227283,-0.010621001,1,3,3,3
,MSG,"240303_0058.sel.104.ch02._1,1",0.035733196,0.061762678,1,1,1,1
,MSG,"240303_0058.sel.103.ch02._1,1",0.108399441,0.027349644,1,3,3,1
,MSG,"240303_0058.sel.116.ch02._1,1",-0.039799889,-0.015250263,2,1,1,5
,MSG,"240303_0058.sel.115.ch02._1,1",-0.028326564,0.003933399,2,1,1,5
,MSG,"240303_0058.sel.105.ch02._1,1",0.222514418,-0.032540922,1,3,3,3
,MSG,"240303_0058.sel.105.ch02._1,2",0.066185274,0.277832372,1,1,4,4
,MSG,"240303_0058.sel.107.ch02._1,1",0.158356978,-0.05460784,1,3,3,3
,MSG,"240303_0058.sel.109.ch02._1,1",0.323426418,-0.076270919,1,3,3,3
,MSG,"240303_0058.sel.136.ch02._1,1",-0.1680114,-0.24437041,2,2,2,2
,MSG,"240303_0058.sel.140.ch02._1,1",0.016499218,-0.101246167,1,1,1,5
,MSG,"240303_0058.sel.141.ch02._1,1",-0.133258255,-0.195464959,2,2,2,5
,MSG,"240303_0058.sel.126.ch02._1,1",0.282775301,-0.025559249,1,3,3,3
,MSG,"240303_0058.sel.126.ch02._1,2",0.256217746,-0.022505601,1,3,3,3
,MSG,"240303_0058.sel.126.ch02._1,3",0.193969731,-0.00308241,1,3,3,3
,MSG,"240303_0058.sel.124.ch02._1,1",0.134268123,-0.044178065,1,3,3,1
,MSG,"240303_0058.sel.158.ch02._1,1",0.186310508,-0.025573453,1,3,3,3
,MSG,"240303_0058.sel.158.ch02._1,2",0.251540333,-0.016984097,1,3,3,3
,MSG,"240303_0058.sel.158.ch02._1,3",0.258998673,-0.028001888,1,3,3,3
,MSG,"240303_0058.sel.158.ch02._1,4",-0.010373558,-0.150398434,1,1,1,5
,MSG,"240303_0058.sel.158.ch02._1,5",0.145901971,-0.054288998,1,3,3,1
,MSG,"240303_0058.sel.158.ch02._1,6",-0.090307708,-0.205494996,2,2,1,5
,MSG,"240303_0058.sel.123.ch02._1,1",0.262973322,0.02118612,1,3,3,3
,MSG,"240303_0058.sel.123.ch02._1,2",0.302818011,-0.082972971,1,3,3,3
,MSG,"240303_0058.sel.122.ch02._1,1",0.141676347,-0.137901884,1,3,3,3
,MSG,"240303_0058.sel.133.ch02._1,1",-0.028631175,-0.2280174,2,1,1,5
,MSG,"240303_0058.sel.125.ch02._1,1",0.022657082,-0.109169942,1,1,1,5
,MSG,"240303_0058.sel.131.ch02._1,1",-0.009794844,-0.1213624,1,1,1,5
,MSG,"240303_0058.sel.134.ch02._1,1",0.294965197,-0.041699653,1,3,3,3
,MSG,"240303_0058.sel.134.ch02._1,2",0.263394178,0.094614216,1,3,3,3
,MSG,"240303_0058.sel.134.ch02._1,3",0.395853998,-0.089353481,1,3,3,3
,MSG,"240303_0058.sel.134.ch02._1,4",0.115563847,-0.064708276,1,3,3,1
,MSG,"240303_0058.sel.134.ch02._1,5",0.242960576,-0.021052297,1,3,3,3
,MSG,"240303_0058.sel.146.ch02._1,1",-0.165335176,-0.096366219,2,2,2,2
,MSG,"240303_0058.sel.137.ch02._1,1",0.029401861,-0.111833151,1,1,1,5
,MSG,"240303_0058.sel.137.ch02._1,2",0.296957333,0.006730743,1,3,3,3
,MSG,"240303_0058.sel.129.ch02._1,1",0.273100539,0.067632708,1,3,3,3
,MSG,"240303_0058.sel.129.ch02._1,2",0.327457073,0.035995093,1,3,3,3
,MSG,"240303_0058.sel.132.ch02._1,1",0.125740735,-0.056881855,1,3,3,1
,MSG,"240303_0058.sel.132.ch02._1,2",0.091060433,-0.155245876,1,3,3,1
,MSG,"240303_0058.sel.127.ch02._1,1",0.371431529,-0.068258797,1,3,3,3
,MSG,"240303_0058.sel.145.ch02._1,1",-0.154518574,-0.065514587,2,2,2,2
,MSG,"240303_0058.sel.144.ch02._1,1",-0.025751256,-0.141904913,2,1,1,5
,MSG,"240303_0058.sel.144.ch02._1,2",-0.093472515,-0.024689515,2,2,1,5
,MSG,"240303_0058.sel.153.ch02._1,1",0.252624671,-0.065413391,1,3,3,3
,MSG,"240303_0058.sel.153.ch02._1,2",0.265566757,-0.067090216,1,3,3,3
,MSG,"240303_0058.sel.153.ch02._1,3",-0.297780029,0.019081062,2,2,2,2
,MSG,"240303_0058.sel.153.ch02._1,4",0.267324585,-0.058020778,1,3,3,3
,MSG,"240303_0058.sel.153.ch02._1,5",0.121310232,-0.049256229,1,3,3,1
,MSG,"240303_0058.sel.149.ch02._1,1",-0.234074418,0.196391118,2,2,2,2
,MSG,"240303_0058.sel.149.ch02._1,2",-0.044155718,-0.013368705,2,1,1,5
,MSG,"240303_0058.sel.152.ch02._1,1",0.034170779,0.034096227,1,1,1,1
,MSG,"240303_0058.sel.152.ch02._1,2",0.245390123,-0.057454582,1,3,3,3
,MSG,"240303_0058.sel.152.ch02._1,3",0.267518425,-0.061955085,1,3,3,3
,MSG,"240303_0058.sel.152.ch02._1,4",0.065173577,0.011195237,1,1,1,1
,MSG,"240303_0058.sel.152.ch02._1,5",0.305228737,-0.079120193,1,3,3,3
,MSG,"240303_0058.sel.152.ch02._1,6",0.045069423,0.027422108,1,1,1,1
,MSG,"240303_0058.sel.152.ch02._1,7",0.12288332,-0.092208366,1,3,3,1
,MSG,"240303_0058.sel.152.ch02._1,8",0.035191692,0.016941695,1,1,1,1
,MSG,"240303_0058.sel.156.ch02._1,1",-0.068864822,0.043826382,2,1,1,5
,MSG,"240303_0058.sel.156.ch02._1,2",-0.080048286,0.040391137,2,1,1,5
,MSG,"240303_0058.sel.148.ch02._1,1",-0.134190987,-0.040010768,2,2,2,2
,MSG,"240303_0058.sel.142.ch02._1,1",-0.127871589,0.233620775,2,2,4,4
,MSG,"240303_0058.sel.139.ch02._1,1",0.055856499,0.175511526,1,1,4,4
,MSG,"240303_0058.sel.154.ch02._1,1",0.227652836,-0.060508564,1,3,3,3
,MSG,"240303_0058.sel.154.ch02._1,2",0.205311181,-0.055437335,1,3,3,3
,MSG,"240303_0058.sel.154.ch02._1,3",0.283869042,-0.070445825,1,3,3,3
,MSG,"240303_0058.sel.138.ch02._1,1",0.125073311,0.104392859,1,3,3,1
,MSG,"240303_0058.sel.143.ch02._1,1",0.151481995,-0.112478511,1,3,3,3
,MSG,"240303_0058.sel.151.ch02._1,1",-0.037330853,-0.146948332,2,1,1,5
,MSG,"240303_0058.sel.161.ch02._1,1",-0.252360394,-0.065951987,2,2,2,2
,MSG,"240303_0058.sel.147.ch02._1,1",-0.007725771,0.003785311,2,1,1,5
,MSG,"240303_0058.sel.163.ch02._1,1",-0.225316997,-0.113488926,2,2,2,2
,MSG,"240303_0058.sel.165.ch02._1,1",-0.156618183,0.071382237,2,2,2,2
,MSG,"240303_0058.sel.165.ch02._1,2",-0.273595798,-0.106910811,2,2,2,2
,MSG,"240303_0058.sel.175.ch02._1,1",-0.241475986,-0.122040074,2,2,2,2
,MSG,"240303_0058.sel.177.ch02._1,1",0.273127263,-0.016067342,1,3,3,3
,MSG,"240303_0058.sel.177.ch02._1,2",-0.007024573,0.196236949,2,1,4,4
,MSG,"240303_0058.sel.177.ch02._1,3",0.28716532,-0.026459377,1,3,3,3
,MSG,"240303_0058.sel.177.ch02._1,4",-0.002692714,0.183482678,2,1,4,4
,MSG,"240303_0058.sel.177.ch02._1,5",0.283935921,-0.01204604,1,3,3,3
,MSG,"240303_0058.sel.177.ch02._1,6",0.328059998,-0.05330259,1,3,3,3
,MSG,"240303_0058.sel.177.ch02._1,7",-0.005812118,0.198616307,2,1,4,4
,MSG,"240303_0058.sel.177.ch02._1,8",0.308326919,-0.048185841,1,3,3,3
,MSG,"240303_0058.sel.177.ch02._1,9",0.207637574,-0.040117888,1,3,3,3
,MSG,"240303_0058.sel.177.ch02._1,10",-0.04032377,0.128657158,2,1,4,4
,MSG,"240303_0058.sel.197.ch02._1,1",0.270912039,-0.029098612,1,3,3,3
,MSG,"240303_0058.sel.197.ch02._1,2",0.183410496,-0.043023051,1,3,3,3
,MSG,"240303_0058.sel.197.ch02._1,3",-0.035185506,-0.133706953,2,1,1,5
,MSG,"240303_0058.sel.197.ch02._1,4",0.265093372,-0.028401886,1,3,3,3
,MSG,"240303_0058.sel.197.ch02._1,5",-0.231204561,-0.274853884,2,2,2,2
,MSG,"240303_0058.sel.193.ch02._1,1",-0.272614731,-0.132029399,2,2,2,2
,MSG,"240303_0058.sel.191.ch02._1,1",-0.287365608,-0.152587768,2,2,2,2
,MSG,"240303_0058.sel.191.ch02._1,2",-0.025961975,0.049904567,2,1,1,5
,MSG,"240303_0058.sel.157.ch02._1,1",-0.105231015,0.223366848,2,1,4,4
,MSG,"240303_0058.sel.183.ch02._1,1",-0.283501045,-0.008526169,2,2,2,2
,MSG,"240303_0058.sel.166.ch02._1,1",-0.128749691,-0.021078803,2,2,2,2
,MSG,"240303_0058.sel.160.ch02._1,1",0.085871554,-0.003956996,1,3,3,1
,MSG,"240303_0058.sel.159.ch02._1,1",0.027591704,0.136466126,1,1,4,4
,MSG,"240303_0058.sel.167.ch02._1,1",-0.127737456,0.035533398,2,2,2,2
